class,id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
human,33705457,Sistema Solari Podcast,felipesolari,36620,872729,1446,7928,3957,https://t.co/YYvVgvnXDq,,,"São Paulo, Brasil",False,False,True,http://pbs.twimg.com/profile_images/877388171239194624/RE04k-O0_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,0C3D00,https://pbs.twimg.com/profile_images/877388171239194624/RE04k-O0_normal.jpg,000501,False,1DB32E,http://abs.twimg.com/images/themes/theme7/bg.gif,000000,91D2FA,,False,False,False,True,False,"Sou Felipe Solari, 
Podcaster / Host / Comunicador",False,False,2009-04-20 23:05:27
human,174243123,Flavia Dos Santos,flavia2santos,37860,1153202,389,7481,2065,https://t.co/Jbylw6BI8B,,,Colombia,False,False,True,http://pbs.twimg.com/profile_images/1234119690819162113/LtqZVcEC_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1234119690819162113/LtqZVcEC_normal.jpg,FFFFFF,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,FFF04D,0099CC,,False,False,False,True,False,Psicologa-Sexóloga certificada Libros:Sexo Sin Misterio/ Que hago con el Sexo/ Poliamor/ Sexo Mandamiento. Linea de productos íntimos Flavia Dos Santos,False,False,2010-08-03 13:11:06
human,166026159,Flavio Mendoza,flaviomendoza,46035,1054377,588,2041,1076,https://t.co/CWVlez1bWt,,,,False,False,True,http://pbs.twimg.com/profile_images/907668242692546560/5fWq1NNb_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/907668242692546560/5fWq1NNb_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,True,False,"Bailarín, coreógrafo y director artístico argentino. https://t.co/hROBkg5wlo",False,False,2010-07-13 03:59:01
human,34867057,France Inter,franceinter,144717,1613496,4452,4085,9325,https://t.co/WwE5ZgXbaW,,,Paris,False,False,True,http://pbs.twimg.com/profile_images/755746740779749376/f-lxJosk_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/755746740779749376/f-lxJosk_normal.jpg,FFFFFF,False,E20035,http://abs.twimg.com/images/themes/theme1/bg.png,000000,FC7C84,,False,False,False,True,False,"France Inter : InterVenez Fil officiel de France Inter, la radio publique généraliste de Radio France.",False,False,2009-04-24 06:28:52
human,24993400,Fresno,fresnorock,8029,996279,77507,440,3610,https://t.co/fMEs0lJ0bo,,,Brasil,False,False,True,http://pbs.twimg.com/profile_images/1147135430997008386/noRTjiQ0_normal.png,True,https://abs.twimg.com/images/themes/theme14/bg.gif,000000,https://pbs.twimg.com/profile_images/1147135430997008386/noRTjiQ0_normal.png,FFFFFF,False,FFFFFF,http://abs.twimg.com/images/themes/theme14/bg.gif,000000,8A0829,,False,False,False,True,False,Perfil oficial da banda Fresno no Twitter.,False,False,2009-03-18 00:44:57
human,265014120,gabriela ramirez,gabyramiirezz,24922,1561692,348,941,1808,https://t.co/C1UFwmO0ew,,,Dios conmigo y nadie contra mi,True,False,True,http://pbs.twimg.com/profile_images/1224712607157956609/vCEw7gPO_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1224712607157956609/vCEw7gPO_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,"Si la vida te hace llorar, mata esa lágrima con una sonrisa bien fuerte♥ 📩 https://t.co/VCIvyMhXrv",False,False,2011-03-12 21:31:08
human,37494271,Buenos Aires Ciudad 🙎🏻‍♂️↔️🙍🏻‍♀️,gcba,19221,1887685,115,0,2372,https://t.co/8Pb45zJduJ,,,"Buenos Aires, Argentina",False,False,True,http://pbs.twimg.com/profile_images/1101436685416624128/zJLGkZvv_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,444444,https://pbs.twimg.com/profile_images/1101436685416624128/zJLGkZvv_normal.png,FFFFFF,False,EFEFEF,http://abs.twimg.com/images/themes/theme1/bg.png,FFD200,333388,,False,False,False,True,False,Twitter oficial del Gobierno de la Ciudad Autónoma de Buenos Aires,False,False,2009-05-03 20:29:30
human,183052795,Gimena con G,gimeaccardi,14635,1375464,349,17762,1239,https://t.co/5Ojsuijyaf,,,Argentina,False,False,False,http://pbs.twimg.com/profile_images/1282351825761468420/nLdRXaef_normal.jpg,True,https://abs.twimg.com/images/themes/theme11/bg.gif,362720,https://pbs.twimg.com/profile_images/1282351825761468420/nLdRXaef_normal.jpg,CC3366,False,E5507E,http://abs.twimg.com/images/themes/theme11/bg.gif,FF6699,B40B43,,False,False,False,True,False,"Entre otras cosas, actriz. ✨",False,False,2010-08-26 01:25:26
human,39091293,glendakozlowski,glendakozlowski,24503,977813,647,6418,3494,,,,,False,False,True,http://pbs.twimg.com/profile_images/896747285563965444/kpKxE8HF_normal.jpg,True,https://abs.twimg.com/images/themes/theme15/bg.png,333333,https://pbs.twimg.com/profile_images/896747285563965444/kpKxE8HF_normal.jpg,A8C7F7,True,C0DFEC,http://abs.twimg.com/images/themes/theme15/bg.png,022330,0084B4,,False,False,False,True,False,Aqui tem de tudo. Seriedade e devaneios. Comunicadora e criadora de conteúdo! 🖖🏼 email: glenda@crossnetworking.com.br,False,False,2009-05-10 18:34:23
human,20003448,Caitlin Beadles,godsgirl8494,32916,740151,1197,13867,11609,https://t.co/xbCzvqORVn,,,ATL,False,False,True,http://pbs.twimg.com/profile_images/1274902155347050506/fZPCXW5h_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1274902155347050506/fZPCXW5h_normal.jpg,EEEEEE,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,009999,,False,False,False,False,False,"Jesus knew about rejection His entire time on earth, but it did not change how He loved. bookingscaitlin@gmail.com insta- Caitlinbeadles",False,False,2009-02-03 20:58:44
human,236942183,Gökhan Özen,gokhanozen,2472,463147,1,13,347,https://t.co/bVV0VpFcrQ,,,"California, USA",False,False,True,http://pbs.twimg.com/profile_images/1051523758358433797/dWLiB848_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,333333,https://pbs.twimg.com/profile_images/1051523758358433797/dWLiB848_normal.jpg,FFFFFF,True,EFEFEF,http://abs.twimg.com/images/themes/theme14/bg.gif,131516,ABB8C2,,False,False,False,False,False,"Producer / Singer / Songwriter / Director    
Gökhan Özen Official Twitter Account",False,False,2011-01-11 18:30:34
human,19621110,GOOD,good,47207,863513,1352,8440,19293,http://t.co/B2IlfCvK5b,,,"Los Angeles, CA",False,False,False,http://pbs.twimg.com/profile_images/839881982574108672/qN7BVlr4_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/839881982574108672/qN7BVlr4_normal.jpg,FFFFFF,True,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,131516,1892F0,,False,False,False,True,False,Understand the world so you can improve it.,False,False,2009-01-27 22:24:55
human,31285982,Google Earth,googleearth,3765,1091954,279,3111,5719,https://t.co/QTfBOkg3kR,,,,False,False,True,http://pbs.twimg.com/profile_images/854272241449799680/e_NsMovl_normal.jpg,True,https://abs.twimg.com/images/themes/theme3/bg.gif,634047,https://pbs.twimg.com/profile_images/854272241449799680/e_NsMovl_normal.jpg,D3D2CF,False,E3E2DE,http://abs.twimg.com/images/themes/theme3/bg.gif,EDECE9,088253,,False,False,False,True,False,"Google Earth, #EarthEngine, and Earth Outreach. The whole world in your browser.",False,False,2009-04-15 00:50:55
human,96448406,Gregg Sulkin,greggsulkin,23851,935337,3478,9543,2047,https://t.co/y9EljcZT95,,,,False,False,False,http://pbs.twimg.com/profile_images/1057292302316646401/4d19F3h4_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,666666,https://pbs.twimg.com/profile_images/1057292302316646401/4d19F3h4_normal.jpg,181A1E,True,252429,http://abs.twimg.com/images/themes/theme14/bg.gif,1A1B1F,2FC2EF,,False,False,False,True,False,Get Up Get Out Get Healthy,False,False,2009-12-13 00:18:42
human,613508372,Guillermina Valdes🌱,guillevaldes,10887,1239516,204,1672,514,https://t.co/PYOiRkSfKE,,,♻️,True,False,False,http://pbs.twimg.com/profile_images/1340337733022179328/pmy9038y_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1340337733022179328/pmy9038y_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"Creadora de Guiv 🦋 (cosmética clean). Madre de Dante,Paloma,Helena y Lorenzo🖐🏻de Necochea, nacida en el 77, año de la 🐍 de 🔥",False,False,2012-06-20 15:08:35
human,106485105,G.V.Prakash Kumar,gvprakash,15862,5955957,83,50019,1020,https://t.co/PkGwA5Wf1n,,,india,False,False,True,http://pbs.twimg.com/profile_images/1349983066094092295/MWdAco-1_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,FFFFFF,https://pbs.twimg.com/profile_images/1349983066094092295/MWdAco-1_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,000000,3C4D0B,,False,False,False,True,False,💫✨Fly High✨💫 https://t.co/CSu7YhGA7M,False,False,2010-01-19 18:25:08
human,1316055120,K S A ♡,h97979797,48,4561,7,3,2,,,,,True,False,False,http://pbs.twimg.com/profile_images/692728826300866560/vzAj__mS_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/692728826300866560/vzAj__mS_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2013-03-30 09:01:05
human,391432644,Hakan Şükür,hakansukur,29820,717600,298,14318,809,https://t.co/YJSacduB6h,,,Dünya,False,False,True,http://pbs.twimg.com/profile_images/1363730395309596677/uBWTnnRM_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1363730395309596677/uBWTnnRM_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,BA0900,,False,False,False,True,False,"Şöhret olmanın bedelini ödeyen, ismi, ya korkutmak, ya da menfaate kullanılan, harika eşi ve 3 çocuğu olan bir Baba...https://t.co/4zoyd51pPZ",False,False,2011-10-15 15:18:52
human,964633354531373056,Circus HalliGalli,halligalli,0,33,0,0,0,,,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2018-02-16 22:51:28
human,14166096,Hannah Hart,harto,24656,950571,1019,35174,3562,https://t.co/KKiLtLOWX9,,,"Internet, USA",False,False,True,http://pbs.twimg.com/profile_images/1348308600318398464/wk_jz1SX_normal.jpg,False,https://abs.twimg.com/images/themes/theme15/bg.png,5791D0,https://pbs.twimg.com/profile_images/1348308600318398464/wk_jz1SX_normal.jpg,ECD4B8,True,5F4197,http://abs.twimg.com/images/themes/theme15/bg.png,28171F,1B95E0,,False,False,False,True,False,"just a squirrel, not a threat",False,False,2008-03-17 21:38:36
human,628267790,Neşet Ertaş,nesetert4s,16510,485617,6,41092,271,,,,,False,False,True,http://pbs.twimg.com/profile_images/1260906280794939394/Cx6hkq3j_normal.jpg,False,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/1260906280794939394/Cx6hkq3j_normal.jpg,000000,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,000000,0E20E6,,False,False,False,False,False,Neşet yoruldu.,False,False,2012-07-06 10:49:49
human,193896993,Hüseyin Çelik,hc_huseyincelik,2899,975434,358,322,774,https://t.co/MLdcqhnsjf,,,"Ankara, Van, Gaziantep",False,False,True,http://pbs.twimg.com/profile_images/1064308998873260033/fYi3Izqf_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1064308998873260033/fYi3Izqf_normal.jpg,215873,False,C0DBD7,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,302E02,,False,False,False,False,False,"Prof. Dr. ,Van ve Gaziantep Eski milletvekili, Kültür ve Milli Eğitim Eski Bakanı, Atılım Üniversitesi Öğretim Üyesi, Hece Vakfı Yönetim Kurulu Başkanı",False,False,2010-09-22 22:48:39
human,2197092790,Ahora en @soypabloibanez,hdnegro,133,264,24,55,0,,,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,True,False,False,Ahora en @soypabloibanez,False,False,2013-11-26 16:55:29
human,20521828,Helen Zille,helenzille,72506,1462264,2261,1801,2327,,,,Cape Town,False,False,False,http://pbs.twimg.com/profile_images/1164261266996760580/tSdRPl3X_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1164261266996760580/tSdRPl3X_normal.jpg,0A4A74,False,90BFDE,http://abs.twimg.com/images/themes/theme1/bg.png,0F285F,246E9D,,False,False,False,True,False,"GodZille, GogoZille, ex-Premier, ex-Mayor of Cape Town, Liberal, Author #NotWithoutAFight. Re-Tweets and Likes are NOT necessarily endorsements.",False,False,2009-02-10 16:01:34
human,904506863596724224,Nadine Lustre,hellobangsie,62,48850,3,42,3,,,,,True,False,False,http://pbs.twimg.com/profile_images/904525957674840064/u6fEY5lB_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/904525957674840064/u6fEY5lB_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Reserved for the real hellobangsie (currently handled by JaDine NATION for safekeeping),False,False,2017-09-04 00:50:16
human,373024213,Vik,iBlali,16741,1528946,354,12984,498,https://t.co/6nhIvmyttZ,,,"Köln, Deutschland",False,False,True,http://pbs.twimg.com/profile_images/1348537702350794753/RFv13eyk_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1348537702350794753/RFv13eyk_normal.jpg,000000,True,E3A4A4,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,981CEB,,False,False,False,True,False,"Twitch: https://t.co/8JtwBPnHdi, Youtube: https://t.co/nK8gxOf3CY, E-Mail: aliproductions@hotmail.de",False,False,2011-09-13 21:15:10
human,84195118,Ibéyise Pacheco,ibepacheco,85933,2024655,1730,2872,5044,https://t.co/7TOtaoBSXT,,,"Miami, FL",False,False,True,http://pbs.twimg.com/profile_images/1184324105056727040/QxhYPzQS_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,3C3940,https://pbs.twimg.com/profile_images/1184324105056727040/QxhYPzQS_normal.jpg,FFFFFF,True,95E8EC,http://abs.twimg.com/images/themes/theme1/bg.png,DFDBDC,E00025,,False,False,False,True,False,Periodista y escritora venezolana. Ciudadana de la libertad. https://t.co/aqtLpm8Svj,False,False,2009-10-22 00:03:50
human,221394758,iFrasesCortaspe,ifrasescortas,15637,921774,144,7615,2350,https://t.co/MfkGUatd9d,,,"Lima, Peru",False,False,True,http://pbs.twimg.com/profile_images/725386204615708678/z9S5-Wku_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/725386204615708678/z9S5-Wku_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,FFFFFF,0084B4,,False,False,False,False,False,"Estoy aquí para salvar y proteger al planeta de la destrucción, tengo el superpoder de la moral y el bien.",False,False,2010-11-30 15:11:11
human,263710865,İstanbul Kültür Sanat Vakfı,iksv_istanbul,6057,2556963,102,3637,811,https://t.co/RCnd2fZasI,,,İstanbul,False,False,False,http://pbs.twimg.com/profile_images/1271180121865695232/sEyRJRVe_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1271180121865695232/sEyRJRVe_normal.jpg,000000,False,D7DDE0,http://abs.twimg.com/images/themes/theme1/bg.png,000000,1F2324,,False,False,False,True,False,İstanbul Kültür Sanat Vakfı'nın resmi Twitter hesabıdır.,False,False,2011-03-10 15:55:00
human,62100113,Ingrid Coronado 🇲🇽,ingridcoronado,21221,2463265,857,15473,3060,https://t.co/j3xWSCtpE3,,,México,False,False,False,http://pbs.twimg.com/profile_images/1348802211275440128/Tpb0v0rS_normal.jpg,False,https://abs.twimg.com/images/themes/theme11/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/1348802211275440128/Tpb0v0rS_normal.jpg,FFFFFF,False,FFF7CC,http://abs.twimg.com/images/themes/theme11/bg.gif,FFFFFF,FC5F3A,,False,False,False,True,False,Mamá 💕 Conductora 📺 Compositora 🖋 Amante de los Libros 📚 y orgullosamente Mexicana!! 🇲🇽 @conectadasmvs         hola@ingridcoronado.com,False,False,2009-08-01 19:28:33
human,262749118,J.D. 🇨🇩 🇧🇪 🇫🇷 🇺🇸,iownjd,62301,874641,444217,360518,1614,https://t.co/OyUbBNEVrd,,,"Ohio, United States",False,False,False,http://pbs.twimg.com/profile_images/1088629760463384576/f5hO6_G-_normal.jpg,True,https://abs.twimg.com/images/themes/theme14/bg.gif,9EAEB0,https://pbs.twimg.com/profile_images/1088629760463384576/f5hO6_G-_normal.jpg,000000,True,000000,http://abs.twimg.com/images/themes/theme14/bg.gif,000000,3B877D,,False,False,False,False,False,"A @nerdinajock's body, perpetual optimist, learn, grow, inform, inspire, engage, empower: Be cute, but real in this ugly world ✨. Welcome to the bright side 💫.",False,False,2011-03-08 17:44:56
human,234513598,isin Karaca,ishinkaraca,27896,678777,607,3784,431,https://t.co/rM2qkVS4zt,,,İstanbul,False,False,True,http://pbs.twimg.com/profile_images/1328970515634130944/sL-ppxdm_normal.jpg,True,https://abs.twimg.com/images/themes/theme7/bg.gif,333333,https://pbs.twimg.com/profile_images/1328970515634130944/sL-ppxdm_normal.jpg,FFFFFF,True,F3F3F3,http://abs.twimg.com/images/themes/theme7/bg.gif,EBEBEB,1E1E24,,False,False,False,True,False,Cebimdeki dünyam...,False,False,2011-01-05 21:07:30
human,628187173,`คำในความรู้สึก♡,itfeelheart,543,1661157,12,509,76,,,,#afeelofheart,False,False,False,http://pbs.twimg.com/profile_images/797099053024559105/YsFaYAeR_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/797099053024559105/YsFaYAeR_normal.jpg,FFFFFF,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,FFF9B8,000000,,False,False,False,False,False,,False,False,2012-07-06 08:24:42
human,141161453,糸井 重里,itoi_shigesato,151292,2307902,147,65054,21874,https://t.co/oPkCyDfqsY,,,主に東京都千代田区神田錦町,False,False,False,http://pbs.twimg.com/profile_images/1290327030559514624/I7UH6E_G_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1290327030559514624/I7UH6E_G_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,DBE9ED,3B94D9,,False,False,False,True,False,https://t.co/FgphqEPXqd 「ほぼ日」をやっています。塁に出ること、走者を返すこと、ときどきはホームランを打つことでチームに貢献したいっす。いつもご声援、ありがとうございます！「ほぼ日でーす。神田に引越ししてきましたーっ！」,False,False,2010-05-07 09:58:05
human,19129949,JEREMSTAR,jeremstar,1388,1773879,0,43628,556,https://t.co/t8rA6QBVLZ,,,,False,False,False,http://pbs.twimg.com/profile_images/1176560831062052870/qWREGESY_normal.jpg,True,https://abs.twimg.com/images/themes/theme12/bg.gif,0C3E53,https://pbs.twimg.com/profile_images/1176560831062052870/qWREGESY_normal.jpg,F2E195,True,FFF7CC,http://abs.twimg.com/images/themes/theme12/bg.gif,BADFCD,FF0000,,False,False,False,True,False,"""Jeremstar enfin sur scène"" - En tournée de mon ONE MAN SHOW à partir du 26 Janvier 2020 - Contact: Jeremstar@yahoo.com",False,False,2009-01-18 00:34:14
human,23627469,Jermaine Dupri,jermainedupri,72891,1076982,5128,3511,4213,https://t.co/u5eUifcqie,,,,False,False,True,http://pbs.twimg.com/profile_images/1300570110508367872/EakhoFOe_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,999999,https://pbs.twimg.com/profile_images/1300570110508367872/EakhoFOe_normal.jpg,000000,False,120303,http://abs.twimg.com/images/themes/theme9/bg.gif,CCCCCC,B62929,,False,False,False,True,False,"JERMAINE DUPRI CEO OF SO SO DEF, GRAMMY AWARD WINNING SONG WRITER AND PRODUCER,HALL OF FAMER,AUTHOR,DJ,CREATOR OF GLOBAL14,EP OF “THE RAP GAME”",False,False,2009-03-10 18:22:58
human,14216123,Jim Cramer,jimcramer,114320,1590947,650,13148,15708,https://t.co/2BZiRwwQja,,,New York City,False,False,True,http://pbs.twimg.com/profile_images/1236072767621128192/3dtWV42k_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1236072767621128192/3dtWV42k_normal.jpg,FFFFFF,True,C7C7C7,http://abs.twimg.com/images/themes/theme1/bg.png,000000,1B8DBF,,False,False,False,True,False,Founder of @TheStreet & I run charitable trust portfolio https://t.co/0UYF2L7v5y. I also host @MadMoneyOnCNBC & blog daily on https://t.co/sGTJX6GWO2. Booyah!,False,False,2008-03-25 15:16:57
human,39985029,Jochem Myjer,jochemmyjer,30751,1260869,853,16262,2352,https://t.co/67GYsdCP5L,,,Leiden/Texel,False,False,True,http://pbs.twimg.com/profile_images/597398021303828480/BjPF4Yvv_normal.jpg,True,https://abs.twimg.com/images/themes/theme13/bg.gif,333333,https://pbs.twimg.com/profile_images/597398021303828480/BjPF4Yvv_normal.jpg,000000,False,FFFFFF,http://abs.twimg.com/images/themes/theme13/bg.gif,B2DFDA,93A644,,False,False,False,True,False,https://t.co/J9EuSQWllq https://t.co/MysdelfoRJ https://t.co/g3JuTNprQQ comedian/komiek,False,False,2009-05-14 12:44:00
human,128216887,Jon Snow,jonsnowC4,15679,1452055,616,72,6969,https://t.co/Hs41UHgA6y,,,Mainly London UK,False,False,True,http://pbs.twimg.com/profile_images/649536485490851840/0X7qG4MV_normal.jpg,True,https://abs.twimg.com/images/themes/theme19/bg.gif,333333,https://pbs.twimg.com/profile_images/649536485490851840/0X7qG4MV_normal.jpg,FFADBB,False,FFD1FC,http://abs.twimg.com/images/themes/theme19/bg.gif,584FFF,652C95,,False,False,False,True,False,"Anchor, @Channel4News: hungry for info. Interests:development/homelessness,/the abroad/people/politics/art./life!",False,False,2010-03-31 13:21:25
human,212266188,JYPnation,jypnation,6765,4613888,45,0,5052,http://t.co/aTv9vm4rJE,,,,False,False,False,http://pbs.twimg.com/profile_images/1353611428410716163/zmNosdfq_normal.png,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/1353611428410716163/zmNosdfq_normal.png,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,FFFFFF,0099B9,,False,False,False,True,False,JYPnation Official Twitter,False,False,2010-11-05 16:09:34
human,115622213,KRK,kamaalrkhan,39005,5199608,7,183,916,https://t.co/vjexUTzBCG,,,,False,False,True,http://pbs.twimg.com/profile_images/1259592945382154240/tEjfYYRB_normal.jpg,True,https://abs.twimg.com/images/themes/theme5/bg.gif,3E4415,https://pbs.twimg.com/profile_images/1259592945382154240/tEjfYYRB_normal.jpg,FFFFFF,True,99CC33,http://abs.twimg.com/images/themes/theme5/bg.gif,352726,D02B55,,False,False,False,True,False,"https://t.co/Ou8vSxk09c, https://t.co/7szr2X3Y9o, https://t.co/PpSkt8SvvD",False,False,2010-02-19 09:21:39
human,5763262,Kara Swisher,karaswisher,149516,1433857,1891,112779,15798,https://t.co/DNnvQIgZTB,,,"Washington, DC",False,False,True,http://pbs.twimg.com/profile_images/1361540216083935232/angUpfm5_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/1361540216083935232/angUpfm5_normal.jpg,FFFFFF,True,E0FF92,http://abs.twimg.com/images/themes/theme1/bg.png,F4FCFC,01010A,,False,False,False,True,False,Chitty-chatter. Subscribe to Sway: https://t.co/WWTJRIz8Yc and to the Pivot podcast: https://t.co/veEHiNbPrd…,False,False,2007-05-04 10:32:22
human,101879887,Kellan Lutz,kellanlutz,11104,904999,1155,3909,8336,https://t.co/VRmMMybVH9,,,World Explorer and Adventurer,False,False,True,http://pbs.twimg.com/profile_images/879736354019696641/LLyUCdsv_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/879736354019696641/LLyUCdsv_normal.jpg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,030303,949429,,False,False,False,True,False,😇Matthew 5:14-16. 🙏Jesus 💍 @brittanybg 🐶@kodakodaks 📧 ryan@zerogravitymanagement.com 💪@KELLANLUTZ is my ONLY username for all social,False,False,2010-01-04 22:28:19
human,18131961,Ken Jeong,kenjeong,77238,977133,2981,102726,6675,https://t.co/dSkc4IP43A,,,,False,False,True,http://pbs.twimg.com/profile_images/1309695823110791168/yV2i2f99_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/1309695823110791168/yV2i2f99_normal.jpg,FFFFFF,True,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,,False,False,False,True,False,#TheMaskedSinger Season 5 Premiere Wednesday March 10th at 8p/7c!!! #MS5 @MaskedSingerFOX,False,False,2008-12-15 06:10:03
human,16186995,Kickstarter,kickstarter,24845,1022124,1189,27515,13613,https://t.co/doDpraaVVB,,,"Brooklyn, NY",False,False,True,http://pbs.twimg.com/profile_images/1328805344676614151/ydeg3bId_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1328805344676614151/ydeg3bId_normal.jpg,FFFFFF,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,EEF2EA,034752,,False,False,False,True,False,Bringing creative projects to life.,False,False,2008-09-08 16:43:15
human,61484151,😝,kingsleyyy,1599,706566,528,33229,2920,https://t.co/Cv6N2jy2yc,,,,False,False,False,http://pbs.twimg.com/profile_images/1360065627122065409/P2Jp0ZMO_normal.jpg,False,https://abs.twimg.com/images/themes/theme9/bg.gif,000000,https://pbs.twimg.com/profile_images/1360065627122065409/P2Jp0ZMO_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,000000,1B95E0,,False,False,False,True,False,.... So I’m just hoping 2021 is better than 2020! Stay tuned.... | #TBT Reacting To My Old Videos : Overexposed 2010 (Part 1) 🎦⤵️,False,False,2009-07-30 13:16:26
